id,nome,nome.1,dia_nasc,mes_nasc,ano_nasc,dia_morte,mes_morte,ano_morte
3817,Ademar Manarini,masculino,5.0,4.0,1920.0,12.0,4.0,1989.0
3819,Katie van Scherpenberg,feminino,,,1940.0,,,
3820,Freddy Van Camp,masculino,,,1946.0,,,
3826,Pléticos,masculino,1.0,3.0,1924.0,,,
3828,Ruy Sampaio,não cadastrado,,,,,,
3844,Flávio de Aquino,masculino,6.0,4.0,1919.0,10.0,1.0,1987.0
3892,Paulo Marcos,masculino,,,,,,
3893,Jorfranas,masculino,,,1951.0,,,
3901,Dorival Caymmi,masculino,30.0,4.0,1914.0,16.0,8.0,2008.0
3915,Bartolomeu Campos de Queirós,masculino,,,1944.0,16.0,1.0,2012.0
3916,Mário Cafiero,masculino,,,,,,
3950,Sara Ávila,feminino,,,1932.0,,,
3957,Caulos,masculino,,,1944.0,,,
3960,Cora Rónai,não cadastrado,,,,,,
3961,Rui de Oliveira,masculino,,,,,,
3962,Ulisses Tavares,masculino,8.0,5.0,1950.0,,,
3977,Ghérasim Luca,masculino,,,,,,
3985,Raul Júnior,masculino,,,,,,
3989,Márcio del Nero,masculino,,,,,,
3998,Marcos Hermes,masculino,,,,,,
3999,Francisco Brennand,masculino,11.0,6.0,1927.0,19.0,12.0,2019.0
4000,Joaquim Manuel de Macedo,masculino,24.0,6.0,1820.0,11.0,4.0,1882.0
4001,Manoel Cerqueira,masculino,,,,,,
4002,José Roberto Aguilar,masculino,11.0,4.0,1941.0,,,
4008,Rodolfo Magalhães,não cadastrado,,,,,,
4019,João Baptista da Costa Aguiar,masculino,,,1948.0,,,
4029,Manoel de Barros,masculino,19.0,12.0,1916.0,13.0,11.0,2014.0
4043,Juhareiz Correya,não cadastrado,,,,,,
4056,Ana Maria Paulino,não cadastrado,,,,,,
4066,Philadelpho Menezes,masculino,21.0,6.0,1960.0,23.0,7.0,2000.0
4074,Jarbas Juarez,masculino,,,1936.0,,,
4089,Montez Magno,masculino,,,1934.0,,,
4090,Vallandro Keating,masculino,,,1940.0,,,
4159,Jussara da Silveira Derenji,feminino,10.0,9.0,,,,
4164,Jorge Amado,masculino,10.0,8.0,1912.0,6.0,8.0,2001.0
4168,Haroldo Palo Júnior,masculino,,,,,,
4191,Carlos Bastos,masculino,12.0,10.0,1925.0,12.0,3.0,2004.0
4219,São Thiago,masculino,6.0,12.0,1925.0,20.0,9.0,1999.0
4236,Manduka,masculino,21.0,2.0,1952.0,,,
4246,Guilmar Silva,feminino,23.0,1.0,1943.0,,,
4248,Roseli de Almeida Giglio,não cadastrado,,,,,,
4260,Wolfgang Pfeiffer,masculino,,,1912.0,28.0,10.0,2003.0
4261,Ruth Sprung Tarasantchi,feminino,25.0,10.0,1933.0,,,
4262,Sônia Salzstein,feminino,,,1955.0,,,
4263,Raul Pederneiras,masculino,,,1874.0,,,1953.0
4272,Jean-Pierre Chabloz,masculino,,,1910.0,,,1984.0
4298,Yvoty Macambira,feminino,,,1954.0,,,
4333,Naum Alves de Souza,masculino,1.0,6.0,1942.0,9.0,4.0,2016.0
4336,Paulo Leite,masculino,,,1949.0,,,
4409,Nelson Rodrigues,masculino,23.0,8.0,1912.0,21.0,12.0,1980.0
4437,Tomie Ohtake,feminino,21.0,11.0,1913.0,12.0,2.0,2015.0
4439,José Francisco Alves,masculino,,,1964.0,,,
4440,Ruth Schneider,feminino,8.0,5.0,1943.0,23.0,12.0,2003.0
4444,Fernando Bakos,masculino,,,,,,
4469,Franklin Valverde,não cadastrado,,,,,,
4489,Eliana Silva Biolchini,não cadastrado,,,,,,
4576,Jorge Vasconcellos,masculino,,,,,,
4592,Alison Saar,feminino,,,,,,
4595,Pedro Nava,masculino,5.0,6.0,1903.0,13.0,5.0,1984.0
4634,André Parente,masculino,,,1957.0,,,
4710,Loredano,masculino,17.0,7.0,1948.0,,,
4735,Rui Cezar dos Santos,masculino,,,1947.0,,,
4762,Luis Fernando Verissimo,masculino,26.0,9.0,1936.0,,,
4772,Gilberto Filho,masculino,,,,,,
4795,Robson Martins,não cadastrado,,,,,,
4817,Leonardo Duch,não cadastrado,,,,,,
4829,Carlos Antônio Mancuso,masculino,,,1930.0,,,
4836,Glauco Mattoso,masculino,29.0,6.0,1951.0,,,
4855,Vera Maria Chalmers,feminino,,,,,,
4863,George Nelson Preston,não cadastrado,,,,,,
4867,Ruth Rocha,feminino,2.0,3.0,1931.0,,,
4868,Carlos Moraes,masculino,,,,,,
4881,Antonio Llorens,masculino,,,1920.0,,,1995.0
4897,Marcelo Cipis,masculino,,,1959.0,,,
4898,Milton Cipis,não cadastrado,,,,,,
4903,Hans Peter,masculino,,,,,,
4908,Luís Saia,masculino,,,1911.0,,,1975.0
4936,Maria Lúcia Verdi,feminino,,,,,,
4939,João Virmond Suplicy,masculino,,,,,,
4962,Moacyr Andrade,não cadastrado,,,,,,
4970,Antônio Costa,masculino,,,,,,
4997,Lisbeth Rebollo Gonçalves,feminino,,,,,,
5000,Semiramis Paterno,feminino,,,1956.0,,,
5018,Roger Mello,masculino,20.0,11.0,1965.0,,,
5022,Márcia Franco,feminino,,,1966.0,,,
5029,Osório César,masculino,,,1895.0,,,1983.0
5040,Ricardo Alves,masculino,,,,,,
5050,Jaume Plensa,masculino,,,1955.0,,,
5068,Juliano Guilherme,masculino,,,,,,
5073,Francisco Faria,masculino,,,1956.0,,,
5083,Fernando Lazlo,masculino,,,,,,
5085,Mairy Sarmanho,feminino,6.0,1.0,1958.0,,,
5088,Claudia Ferreira,não cadastrado,,,,,,
5108,Ademir Assunção,masculino,2.0,6.0,1961.0,,,
5112,Oscar D´Ambrosio,masculino,,,,,,
5130,Gelson Radaelli,masculino,,,1960.0,,,
5213,Jorge Schwartz,masculino,,,1944.0,,,
5214,Carlos Matuck,masculino,,,1958.0,,,
5216,Luiz Mott,masculino,6.0,5.0,1946.0,,,
5220,Luiz Tatit,masculino,23.0,10.0,1951.0,,,
5266,Maria Cecilia Camargo,feminino,21.0,1.0,,,,
5273,Jean de Léry,masculino,,,1534.0,,,1611.0
5275,Gaspar Barléu,não cadastrado,,,,,,
5284,Claude Lévi-Strauss,masculino,28.0,11.0,1908.0,31.0,10.0,2009.0
5297,Robert Ryman,não cadastrado,,,,,,
5337,Mário Pacheco,não cadastrado,,,,,,
5339,José Munhoz,masculino,,,,,,
5370,Laymert Garcia dos Santos,masculino,28.0,6.0,1948.0,,,
5375,Chico Ferreira,masculino,14.0,9.0,1957.0,,,
5385,Bez Batti,masculino,11.0,11.0,1940.0,,,
5389,Leonid Streliaev,masculino,26.0,8.0,1949.0,,,
5390,Fani Bracher,feminino,,,1947.0,,,
5415,Lulu Librandi,feminino,20.0,10.0,1944.0,5.0,2.0,2015.0
5430,Henfil,masculino,5.0,2.0,1944.0,5.0,1.0,1988.0
5439,Maurício Albano,masculino,,,1945.0,,,
5440,Maria Alice Milliet,feminino,,,,,,
5441,Celso Favaretto,masculino,,,,,,
5447,Patrick Pardini,masculino,10.0,3.0,1953.0,,,
5452,Pedro Tebyriça,masculino,,,1955.0,,,
5472,Maria Auxiliadora da Silva,feminino,,,,,,
5485,Angelo Oswaldo,masculino,,,,,,
5494,Luiz Braga,masculino,,,,,,
5505,Renina Katz,feminino,30.0,12.0,1925.0,,,
5506,Santa Rosa,masculino,20.0,9.0,1909.0,29.0,11.0,1956.0
5507,Clóvis Graciano,masculino,29.0,1.0,1907.0,29.0,6.0,1988.0
5509,Floriano Teixeira,masculino,8.0,3.0,1923.0,21.0,7.0,2000.0
5512,Jenner Augusto,masculino,11.0,11.0,1924.0,2.0,3.0,2003.0
5513,Octávio Araújo,masculino,22.0,3.0,1926.0,26.0,6.0,2015.0
5514,Mario Cravo Júnior,masculino,13.0,4.0,1923.0,1.0,8.0,2018.0
5515,Darcy Penteado,masculino,,,1926.0,3.0,12.0,1987.0
5517,Anna Letycia,feminino,25.0,9.0,1929.0,30.0,10.0,2018.0
5528,Reynaldo Jardim,masculino,13.0,12.0,1926.0,1.0,2.0,2011.0
5547,Calasans Neto,masculino,11.0,11.0,1932.0,30.0,4.0,2006.0
5557,Catherine Lee,feminino,,,,,,
5570,Marcelo Suzuki,não cadastrado,,,,,,
5583,Miguel Sanches Neto,masculino,25.0,7.0,1965.0,,,
5586,Da Costa e Silva,masculino,23.0,11.0,1885.0,29.0,6.0,1950.0
5590,António Soares,não cadastrado,,,,,,
5630,José Lins do Rego,masculino,3.0,6.0,1901.0,12.0,9.0,1957.0
5637,Darel,masculino,9.0,12.0,1924.0,7.0,12.0,2017.0
5645,Suzana Barretto,feminino,12.0,9.0,1963.0,,,
5649,Fernando Pessoa,masculino,13.0,7.0,1888.0,30.0,11.0,1935.0
5749,Fabio Colombini,masculino,,,1964.0,,,
5771,Luís Trimano,masculino,,,1943.0,,,
5781,Antonio Gomide,masculino,3.0,8.0,1895.0,31.0,8.0,1967.0
5787,Klaus Klemp,não cadastrado,,,,,,
5791,Peter Weiermair,não cadastrado,,,,,,
5794,Jacques van de Beuque,não cadastrado,,,,,,
5802,Almir Mavignier,masculino,1.0,5.0,1925.0,3.0,8.0,2018.0
5804,Luiz Carlos Mello,masculino,,,,,,
5822,Gilmar de Carvalho,masculino,,,,,,
5838,Rodrigo Teixeira Motta,não cadastrado,,,,,,
5851,Raúl Antelo,não cadastrado,,,,,,
5857,Domingos Sávio,masculino,6.0,12.0,1960.0,,,
5882,Mariana Massarani,feminino,,,1963.0,,,
5886,Dila,feminino,26.0,4.0,1939.0,,,
5916,Lúcia Lacourt,feminino,,,1952.0,,,
5921,Omar Grassetti,não cadastrado,,,,,,
5926,Johann Baptist von Spix,masculino,9.0,2.0,1781.0,13.0,3.0,1826.0
5927,Carl Friedrich Philipp von Martius,masculino,17.0,4.0,1794.0,13.0,12.0,1868.0
5934,Antônio Sérgio,masculino,,,1953.0,,,
5937,Marcos Pinto,masculino,,,,,,
5974,Mariano,masculino,,,,,,
5975,Alberto Cavalcanti,masculino,6.0,2.0,1897.0,23.0,8.0,1982.0
5977,Stanislaw Ponte Preta,masculino,11.0,1.0,1923.0,30.0,9.0,1968.0
6010,Felipe Ribenboim,masculino,,,,,,
6020,Hercule Florence,masculino,29.0,2.0,1804.0,27.0,3.0,1879.0
6024,Maria Graham,feminino,19.0,7.0,1785.0,28.0,11.0,1842.0
6085,Gian Calvi,não cadastrado,,,,,,
6094,Maurício Nogueira Lima,masculino,21.0,4.0,1930.0,1.0,4.0,1999.0
6098,Marco Buti,masculino,19.0,12.0,1953.0,,,
6104,Adriana Hiromoto,feminino,,,,,,
6106,Gilberto Mendes,masculino,13.0,10.0,1922.0,1.0,1.0,2016.0
6110,Henrique Cavalleiro,masculino,,,1892.0,26.0,8.0,1975.0
6113,Carlos Chambelland,masculino,18.0,3.0,1884.0,18.0,6.0,1950.0
6118,Guyer Salles,masculino,7.0,3.0,1942.0,,,
6119,Enio Squeff,masculino,,,1943.0,,,
6129,José Pedrosa,masculino,,,1915.0,20.0,8.0,2002.0
6150,Adriano Colangelo,masculino,,,1934.0,,,
6154,Lúcia Maria Teixeira Furlani,não cadastrado,,,,,,
6188,Augusto Benetti,feminino,,,,,,
6198,Mariza Dias Costa,não cadastrado,,,1962.0,28.0,3.0,2019.0
6199,Angeli,masculino,31.0,8.0,1956.0,,,
6202,Plínio Salgado,não cadastrado,,,1895.0,,,1975.0
6234,Leonardo Monteiro,masculino,,,,,,
6272,Luís Donisete Benzi Grupioni,masculino,,,,,,
6274,Fagus,feminino,,,,,,
6283,Sheila Cabo,não cadastrado,,,,,,
6291,Márcia Kranz,não cadastrado,,,,,,
6348,John Manuel Monteiro,não cadastrado,,,,,,
6356,Rubens Fernandes Júnior,masculino,,,1949.0,,,
6398,Almerinda da Silva Lopes,feminino,14.0,3.0,1947.0,,,
6477,Sérgio Lima,masculino,,,1946.0,,,
6482,Ivan Lima,não cadastrado,,,,,,
6490,Geraldo de Barros,masculino,27.0,2.0,1923.0,17.0,4.0,1998.0
6492,J. R. Duran,masculino,22.0,7.0,1952.0,,,
6542,Lilia Moritz Schwartz,feminino,,,,,,
6556,Antonio Cury,masculino,,,,,,
6561,Érico Verissimo,masculino,17.0,12.0,1905.0,28.0,11.0,1975.0
6575,Marcus Luconi,masculino,,,,,,
6606,Celso Lafer,masculino,,,1941.0,,,
6612,Luís Camargo,masculino,23.0,9.0,1954.0,,,
6613,Bil Lühmann,masculino,,,,,,
6625,Helouise Costa,feminino,3.0,2.0,1960.0,,,
6637,Maria Cecília França Lourenço,feminino,,,1945.0,,,
6646,Hans Joachim Schmidt,não cadastrado,,,,,,
6649,Alex Soletto,não cadastrado,,,,,,
6693,Moreira Mariz,não cadastrado,,,,,,
6694,Miguel Paiva,não cadastrado,,,,,,
6696,Jô Soares,masculino,16.0,1.0,1938.0,,,
6724,Gustavo Guimarães,não cadastrado,,,,,,
6729,Carlos Martins,masculino,,,,,,
6743,Arnaldo Pappalardo,masculino,30.0,10.0,1954.0,,,
6756,Bruce Davidson,não cadastrado,,,,,,
6757,Marc Riboud,não cadastrado,,,,,,
6758,Rodrigo Villela,masculino,,,,,,
6763,Duane Michals,não cadastrado,,,,,,
6768,Brassai,masculino,,,1899.0,,,1984.0
6779,Willi Baumeister,não cadastrado,,,,,,
6792,Joan Fontcuberta,masculino,24.0,2.0,1955.0,,,
6798,José Inácio Parente,não cadastrado,,,,,,
6818,Walter Sebastião,masculino,,,,,,
6857,Roberto Hötte,masculino,,,1963.0,,,
6885,Mary Lou Paris,feminino,,,,,,
6895,Marcos Mendonça,não cadastrado,,,,,,
6899,Paulo César Pereira,masculino,,,,,,
6903,Rubem Braga,masculino,12.0,1.0,1913.0,19.0,12.0,1990.0
6958,Vania Toledo,feminino,29.0,1.0,1945.0,16.0,7.0,2020.0
6960,Arnaldo Jabor,masculino,12.0,11.0,1940.0,,,
6969,Erika Billeter,feminino,,,,,,
6973,Cássio Vasconcellos,masculino,29.0,9.0,1965.0,,,
6986,Marisa Alvarez Lima,masculino,,,,,,
6988,Gerald Thomas,masculino,1.0,7.0,1954.0,,,
6993,Giselle Beiguelman,feminino,29.0,8.0,1962.0,,,
7020,José Caldas,masculino,,,1964.0,,,
7042,Christopher Hill,não cadastrado,,,,,,
7058,Edgar Allan Poe,não cadastrado,,,,,,
7065,Denise Roman,feminino,,,1957.0,,,
7066,Guinski,masculino,,,1957.0,,,
7082,Morgade,não cadastrado,,,,,,
7083,José Antonio Lacerda,masculino,,,,,,
7106,Jorge Mautner,masculino,17.0,1.0,1941.0,,,
7107,Nelson Coelho,masculino,,,,,,
7130,Miriam Bolsoni,feminino,,,,,,
7152,Romulo Fialdini,masculino,8.0,5.0,1947.0,,,
7196,Laura Cardoso Pereira,feminino,,,,,,
7212,Fúlvia Gonçalves,feminino,21.0,7.0,1937.0,,,
7219,Aníbal Machado,masculino,9.0,12.0,1894.0,20.0,1.0,1964.0
7237,Ciça Fittipaldi,feminino,,,1952.0,,,
7246,Ronald Polito,masculino,5.0,4.0,1961.0,,,
7252,Carlos Gardim,masculino,1.0,8.0,1961.0,,,
7260,Alexandre Marchetti,masculino,,,,,,
7287,Nadar,masculino,,,1820.0,21.0,3.0,1910.0
7289,Robert Doisneau,não cadastrado,,,,,,
7296,Helmut Newton,masculino,,,1920.0,,,
7301,Man Ray,não cadastrado,,,1890.0,,,1976.0
7303,Elliott Erwitt,não cadastrado,,,,,,
7304,Robert Capa,masculino,,,1913.0,,,1954.0
7306,Robert Delpire,não cadastrado,,,,,,
7311,Walker Evans,masculino,,,1903.0,,,1975.0
7317,Joel Peter Witkin,masculino,13.0,9.0,1939.0,,,
7319,Lewis Hine,masculino,,,1874.0,,,1940.0
7321,Walter Rosenblum,masculino,,,1919.0,,,
7324,Alain Fleischer,não cadastrado,,,,,,
7327,Seydou Keita,não cadastrado,,,,,,
7369,Henri Cartier-Bresson,masculino,22.0,8.0,1908.0,2.0,8.0,2004.0
7377,João Proteti,masculino,,,1952.0,,,
7384,Odilon Moraes,masculino,1.0,8.0,1966.0,,,
7422,Bill Brandt,não cadastrado,,,,,,
7475,Alberto Beuttenmüller,masculino,26.0,3.0,1935.0,,,
7476,Aldir Mendes de Souza,masculino,17.0,5.0,1941.0,12.0,2.0,2007.0
7479,Benedicto Mello,masculino,26.0,5.0,1926.0,,,
7482,Gerda Brentani,feminino,27.0,2.0,1908.0,26.0,7.0,1999.0
7486,Vasco Prado,masculino,16.0,4.0,1914.0,9.0,12.0,1998.0
7489,Olívio Lamas,masculino,,,,,,
7497,Margaret Mee,feminino,,,1909.0,,,1988.0
7514,Vauluizo Bezerra,masculino,,,1952.0,,,
7520,Thomaz Farkas,masculino,17.0,9.0,1924.0,25.0,3.0,2011.0
7529,Martha Viana,feminino,,,,,,
7532,Eduardo A. Levy Júnior,não cadastrado,,,,,,
7550,Ana Paula Garcia,feminino,,,,,,
7553,Ricardo Lima,masculino,,,,,,
7554,Guimarães Rosa,masculino,27.0,6.0,1908.0,19.0,11.0,1967.0
7582,José Gil Jorge,masculino,,,,,,
7605,Heloisa Buarque de Hollanda,feminino,26.0,7.0,1939.0,,,
7615,Glauco,masculino,10.0,3.0,1957.0,12.0,3.0,2010.0
7623,Evandro Teixeira,masculino,,,1935.0,,,
7630,Robert Storr,masculino,28.0,12.0,1949.0,,,
7657,Riccardo Cordero,masculino,,,1942.0,,,
7660,Gil Vicente,masculino,20.0,4.0,1958.0,,,
7689,Angélica de Moraes,feminino,,,1949.0,,,
7692,Luis Humberto,masculino,29.0,9.0,1934.0,,,
7709,Anna Carolina Albernaz,feminino,,,1943.0,,,
7711,Isa Aderne,feminino,,,1923.0,,,
7723,Márcia Alves,feminino,,,,,,
7733,Paulo Laurentiz,masculino,,,1953.0,,,1991.0
7742,Guilherme Teixeira,masculino,16.0,6.0,1977.0,,,
7744,Candido José Mendes de Almeida,masculino,14.0,4.0,1958.0,,,
7765,Gilson Cardoso,masculino,,,,,,
7773,Anésia Pacheco e Chaves,feminino,,,1931.0,,,
7776,Rogério da Costa,masculino,,,,,,
7783,Paulo Bruscky,masculino,21.0,3.0,1949.0,,,
7808,Inês Grosso,feminino,,,,,,
7809,Romildo Sant'anna,não cadastrado,,,,,,
7813,José Carlos Monteiro,não cadastrado,,,,,,
7833,Pero Vaz de Caminha,masculino,,,1451.0,15.0,12.0,1500.0
7861,Marcus Vinícius,masculino,29.0,9.0,1967.0,,,
7864,Ricardo Vieira,masculino,,,,,,
7874,Heloisa Pires Ferreira,feminino,14.0,4.0,1943.0,,,
7878,Dionísio del Santo,masculino,31.0,1.0,1925.0,20.0,1.0,1999.0
7898,Vera Novis,feminino,,,,,,
7906,Paulo Lemos,masculino,,,,,,
7912,Rodrigo Naves,masculino,31.0,5.0,1955.0,,,
7919,Lorenzo Mammì,masculino,13.0,2.0,1957.0,,,
7920,Fabio Miguez,masculino,,,1962.0,,,
7925,Heliana Angotti Salgueiro,não cadastrado,,,,,,
7931,Edward J. Sullivan,não cadastrado,,,,,,
7937,Ary Diesendruck,não cadastrado,,,,,,
7938,Bruno Alves,masculino,,,,,,
7939,Carlos Goldgrub,masculino,15.0,1.0,1952.0,,,
7942,Valdemir Cunha,não cadastrado,,,,,,
8003,Conceição Bicalho,feminino,,,,,,
8029,Cecília Bonamine,não cadastrado,,,,,,
8042,Sérgio Alli,masculino,,,,,,
8052,Marcos Santilli,masculino,27.0,7.0,1951.0,,,
8066,Sérgio Gregório,masculino,,,1961.0,,,
8068,Alejandro Otero,masculino,,,,,,
8070,Sérgio Muniz,não cadastrado,,,,,,
8072,Valdir Rocha,masculino,6.0,8.0,1951.0,,,
8083,Achile Bonito Oliva,masculino,4.0,11.0,1939.0,,,
8084,Regina Silveira,feminino,18.0,1.0,1939.0,,,
8086,Jorge Glusberg,não cadastrado,,,,,,
8090,João Almino,masculino,,,1950.0,,,
8091,Gerardo Mosquera,masculino,,,,,,
8112,Paulo Klein,masculino,7.0,11.0,1950.0,,,
8127,Carlos Costa,masculino,,,1952.0,,,
8132,Luiz Aureliano,masculino,23.0,12.0,1954.0,,,
8166,Mariana Dupas,feminino,,,,,,
8169,Thyago Nogueira,masculino,,,,,,
8179,Tina Modotti ,feminino,16.0,8.0,1896.0,6.0,1.0,1942.0
8209,Carlos Clémen,masculino,,,1942.0,,,
8223,França Júnior,masculino,19.0,4.0,1838.0,27.0,9.0,1890.0
8225,Luiz Fernando Pelaéz,masculino,,,1945.0,,,
8329,Cláudia Valladão de Mattos,feminino,27.0,5.0,1964.0,,,
8342,Anne-Marie Duguet,feminino,,,,,,
8343,Thierry Kuntzel,não cadastrado,,,,,,
8360,Ivo Mesquita,masculino,19.0,5.0,1951.0,,,
8363,Simonetta Persichetti,feminino,24.0,10.0,1958.0,,,
8365,Max Ernst,masculino,2.0,4.0,1891.0,1.0,7.0,1976.0
8369,Juca Martins,masculino,24.0,10.0,1949.0,,,
8386,Christiane Mello,não cadastrado,,,,,,
8391,Marta Bogéa,feminino,,,,,,
8412,Oscar Bony,não cadastrado,,,,,,
8419,Nelson Aguilar,masculino,,,,,,
8442,Stella Teixeira de Barros,feminino,,,,,,
8444,Gabriel Borba,masculino,,,1942.0,,,
8447,Maria Bonomi,feminino,8.0,7.0,1935.0,,,
8457,Romano Peli,não cadastrado,,,,,,
8460,Mirella Bentivoglio,não cadastrado,,,,,,
8467,Fernando Anhê,masculino,,,1960.0,,,
8468,Inos Corradin,masculino,14.0,11.0,1929.0,,,
8469,Yolanda Mohalyi,feminino,,,1909.0,23.0,8.0,1978.0
8471,Newton Mesquita,masculino,6.0,6.0,1949.0,,,
8473,Fernando Coelho,masculino,,,1939.0,,,
8474,Carlos Bracher,masculino,19.0,12.0,1940.0,,,
8475,Mo Toledo,masculino,,,1953.0,,,
8477,Satyro,masculino,,,1935.0,,,
8480,Gori,masculino,8.0,5.0,1911.0,,,
8483,Vito Campanella,masculino,,,1932.0,,,
8484,Odetto Guersoni,masculino,,,1924.0,9.0,7.0,2007.0
8485,Nicolai Dragos,masculino,,,1931.0,,,
8486,Manoel da Costa Athaide,masculino,,,1762.0,3.0,2.0,1830.0
8487,Zélia Salgado,feminino,,,1904.0,26.0,8.0,2009.0
8490,Chico Cunha,masculino,,,1957.0,,,
8492,Takashi Fukushima,masculino,,,1950.0,,,
8493,Wilma de Simone Darienzo,não cadastrado,,,,,,
8494,Sula Guerchon,não cadastrado,,,,,,
8495,José Guedes,masculino,10.0,4.0,1958.0,,,
8496,Dina Oliveira,feminino,,,1951.0,,,
8497,Jandira Lorenz,não cadastrado,,,,,,
8502,Mário Ishikawa,masculino,,,1944.0,,,
8503,João Calixto,masculino,,,1922.0,,,
8505,M. Cavalcante,masculino,19.0,11.0,1956.0,,,
8506,Emmanuel Zamor,masculino,19.0,5.0,1840.0,6.0,3.0,1919.0
8507,Kenji Fukuda,masculino,14.0,9.0,1943.0,,,
8510,Adir Sodré,masculino,9.0,10.0,1962.0,10.0,8.0,2020.0
8511,Alvim Correa,masculino,30.0,1.0,1876.0,7.0,7.0,1910.0
8512,Emídio Carvalho,masculino,,,1925.0,,,
8514,Betty Bettiol,feminino,,,1941.0,,,
8515,Karin Lambrecht,feminino,21.0,1.0,1957.0,,,
8516,Luiz Verri,masculino,14.0,11.0,1912.0,21.0,6.0,1990.0
8518,Nestor Peres,masculino,2.0,10.0,1920.0,22.0,9.0,2004.0
8519,Dilva Slomp Busarello,feminino,,,1947.0,,,
8521,Maria Lídia Magliani,feminino,25.0,1.0,1946.0,21.0,12.0,2012.0
8523,Roberto Micoli,masculino,,,1953.0,,,
8524,Paulo Penna,masculino,2.0,8.0,1949.0,14.0,1.0,1988.0
8525,Rosina Becker do Valle,feminino,19.0,4.0,1914.0,,,2000.0
8527,Juarez Machado,masculino,16.0,3.0,1941.0,,,
8528,Claudio Tozzi,masculino,7.0,10.0,1944.0,,,
8529,Sérvulo Esmeraldo,masculino,27.0,2.0,1929.0,1.0,2.0,2017.0
8531,Sonia Ebling,feminino,19.0,1.0,1918.0,16.0,1.0,2006.0
8532,Stori,masculino,,,1946.0,,,
8534,Acencio,masculino,30.0,6.0,1944.0,,,
8537,Roni Brandão,masculino,,,1935.0,,3.0,1991.0
8538,Omar Souto,masculino,,,1946.0,,,
8539,Mônica Nador,feminino,,,1955.0,,,
8542,Tai,masculino,,,1950.0,,,
8543,Teresa Saraiva,feminino,,,1959.0,,,
8544,Mário Marangoni Filho,não cadastrado,,,,,,
8545,Alexandre Dacosta,masculino,29.0,1.0,1959.0,,,
8546,Gilberto de Abreu,masculino,22.0,1.0,1953.0,,,
8549,Antonello L'Abbate,masculino,26.0,6.0,1943.0,,,
8550,Glauco Costa,masculino,1.0,2.0,1941.0,,,
8551,Cristina Salgado,feminino,,,1957.0,,,
8552,Guilherme de Faria,masculino,29.0,12.0,1942.0,,,
8553,Veríssimo,masculino,,,1955.0,,,
8554,Gilvan Cabral,não cadastrado,,,,,,
8558,Elpídio Dantas,masculino,,,1953.0,,,
8559,Wega Nery,feminino,10.0,3.0,1912.0,21.0,5.0,2007.0
8560,Vicente Martinez,masculino,31.0,10.0,1956.0,,,
8562,Claudio Kuperman,masculino,24.0,12.0,1943.0,,,
8563,Marcelo Villares,masculino,,,1953.0,,,
8564,Ranchinho,masculino,7.0,1.0,1923.0,2.0,2.0,2003.0
8565,Carlos Kis,masculino,20.0,8.0,1932.0,15.0,3.0,2010.0
8568,Edna de Araraquara,feminino,,11.0,1955.0,,,
8572,Adauto Machado,masculino,,,1950.0,,,
8576,Murilo,masculino,,,1955.0,,,
8577,Plínio Palhano,masculino,28.0,12.0,1954.0,,,
8579,Checcacci,feminino,16.0,7.0,1941.0,,,
8580,Lasar Segall,masculino,21.0,7.0,1889.0,2.0,8.0,1957.0
8581,Antonio Henrique Amaral,masculino,24.0,8.0,1935.0,24.0,4.0,2015.0
8583,Karime Garcia,feminino,19.0,6.0,1948.0,,,
8585,Nilson Vaz,masculino,27.0,3.0,1941.0,,,
8586,Maurício Pestana,não cadastrado,,,,,,
8589,Fernando Baril,masculino,,,1948.0,,,
8593,Leonel Mattos,masculino,,,1955.0,,,
8594,Kamori,masculino,,,1942.0,,,
8597,Douglas Norris,não cadastrado,,,,,,
8599,Ana Norogrando,feminino,,,1951.0,,,
8600,Odilla Mestriner,feminino,18.0,8.0,1928.0,10.0,2.0,2009.0
8602,Maurício Chaer,masculino,,,1957.0,,,
8604,Manfredo de Souzanetto,masculino,1.0,6.0,1947.0,,,
8605,Aloysio Zaluar,masculino,3.0,5.0,1937.0,,,
8607,Akinori Nakatani,masculino,23.0,5.0,1943.0,,,
8608,Leonel Brayner,masculino,,,1944.0,,,
8611,Odette Eid,feminino,,,,,,
8614,Aleijadinho,masculino,29.0,8.0,1738.0,18.0,11.0,1814.0
8615,Nelson Screnci,masculino,2.0,2.0,1955.0,,,
8616,Vladimir Machado,masculino,18.0,7.0,1951.0,,,
8618,Caetano de Almeida,masculino,28.0,5.0,1964.0,,,
8619,Miriam Obino,feminino,,,1937.0,,,
8620,Quirino da Silva,masculino,5.0,6.0,1897.0,3.0,8.0,1981.0
8621,Paulo Laender,masculino,,,1945.0,,,
8622,Fernando Flávio Rodrigues,masculino,,,1955.0,,,
8624,Flavio-Shiró,masculino,27.0,8.0,1928.0,,,
8626,Alex Flemming,masculino,10.0,8.0,1954.0,,,
8627,Mário Zanini,masculino,10.0,9.0,1907.0,16.0,8.0,1971.0
8628,Waldomiro de Deus,masculino,12.0,6.0,1944.0,,,
8629,Fernando Pacheco,masculino,5.0,5.0,1949.0,,,
8632,Francisco Rebolo,masculino,22.0,8.0,1902.0,10.0,7.0,1980.0
8633,Henrique Bernardelli,masculino,,,1858.0,6.0,4.0,1936.0
8635,Ubi Bava,masculino,,,1915.0,,,1988.0
